,cast,crew,id
30917,,,34509
30918,,,34513
30919,,,14092
30920,,,16774
30921,,,66984
30922,,,284274
30923,,,14542
30924,,,14540
30925,,,346106
30926,,,108930
30927,,,29144
30928,,,51786
30929,,,261414
30930,,,74510
30931,,,23289
30932,,,46343
30933,,,53211
30934,,,23377
30935,,,164954
30936,,,26809
30937,,,42979
30938,,,74722
30939,,,145977
30940,,,33556
30941,,,20769
30942,,,15977
30943,,,15412
30944,,,78187
30945,,,34463
30946,,,60293
30947,,,8557
30948,,,222388
30949,,,332980
30950,,,300685
30951,,,137144
30952,,,75190
30953,,,14541
30954,,,16657
30955,,,194104
30956,,,335753
30957,,,204912
30958,,,77921
30959,,,36218
30960,,,5086
30961,,,51531
30962,,,92398
30963,,,16237
30964,,,85860
30965,,,14813
30966,,,82395
30967,,,139659
30968,,,16846
30969,,,110588
30970,,,231082
30971,,,186254
30972,,,81003
30973,,,87533
30974,,,273926
30975,,,321697
30976,,,225728
30977,,,200117
30978,,,208305
30979,,,246422
30980,,,182873
30981,,,202980
30982,,,61901
30983,,,52474
30984,,,37633
30985,,,65896
30986,,,13400
30987,,,83965
30988,,,196257
30989,,,221510
30990,,,53219
30991,,,296099
30992,,,122126
30993,,,250574
30994,,,41371
30995,,,46983
30996,,,162320
30997,,,44461
30998,,,38811
30999,,,49097
31000,,,49112
31001,,,227679
31002,,,39057
31003,,,25961
31004,,,34067
31005,,,226140
31006,,,87233
31007,,,282247
31008,,,315024
31009,,,294093
31010,,,228358
31011,,,309063
31012,,,341984
31013,,,253161
31014,,,301730
31015,,,316410
31016,,,263913
31017,,,299221
31018,,,254024
31019,,,254905
31020,,,297462
31021,,,339355
31022,,,305747
31023,,,324333
31024,,,239568
31025,,,282248
31026,,,261103
31027,,,279988
31028,,,337663
31029,,,335077
31030,,,332662
31031,,,31140
31032,,,309924
31033,,,336167
31034,,,337218
31035,,,273610
31036,,,331161
31037,,,332976
31038,,,327833
31039,,,346838
31040,,,82806
31041,,,165790
31042,,,64155
31043,,,58525
31044,,,39335
31045,,,220471
31046,,,268508
31047,,,328448
31048,,,276808
31049,,,262866
31050,,,143142
31051,,,335805
31052,,,128209
31053,,,43371
31054,,,84056
31055,,,214146
31056,,,57967
31057,,,38517
31058,,,102198
31059,,,13748
31060,,,262436
31061,,,23843
31062,,,115187
31063,,,19582
31064,,,245685
31065,,,42934
31066,,,105680
31067,,,296456
31068,,,179966
31069,,,312796
31070,,,334742
31071,,,291865
31072,,,317744
31073,,,332936
31074,,,275696
31075,,,101724
31076,,,277610
31077,,,332488
31078,,,276488
31079,,,240483
31080,,,319924
31081,,,173224
31082,,,58788
31083,,,330011
31084,,,261824
31085,,,309887
31086,,,308017
31087,,,319986
31088,,,4199
31089,,,285649
31090,,,279984
31091,,,81009
31092,,,20121
31093,,,188684
31094,,,33723
31095,,,206237
31096,,,38918
31097,,,217412
31098,,,213950
31099,,,316776
31100,,,27717
31101,,,21905
31102,,,30341
31103,,,312791
31104,,,79698
31105,,,209112
31106,,,94935
31107,,,313646
31108,,,208756
31109,,,192573
31110,,,158503
31111,,,334449
31112,,,315417
31113,,,91527
31114,,,109515
31115,,,249677
31116,,,263314
31117,,,82935
31118,,,214210
31119,,,36952
31120,,,275657
31121,,,79838
31122,,,43000
31123,,,3026
31124,,,47755
31125,,,32323
31126,,,303483
31127,,,201277
31128,,,49398
31129,,,128767
31130,,,300600
31131,,,332177
31132,,,338518
31133,,,285549
31134,,,297633
31135,,,286548
31136,,,272435
31137,,,290556
31138,,,142391
31139,,,283686
31140,,,296367
31141,,,307479
31142,,,16261
31143,,,179340
31144,,,92424
31145,,,31003
31146,,,230217
31147,,,40000
31148,,,73933
31149,,,77171
31150,,,37789
31151,,,44859
31152,,,41574
31153,,,41587
31154,,,168361
31155,,,279692
31156,,,29597
31157,,,71687
31158,,,4645
31159,,,52653
31160,,,287793
31161,,,21896
31162,,,29797
31163,,,65683
31164,,,258353
31165,,,63326
31166,,,116379
31167,,,161825
31168,,,221981
31169,,,344255
31170,,,68193
31171,,,39824
31172,,,200450
31173,,,262522
31174,,,137776
31175,,,226701
31176,,,306825
31177,,,225850
31178,,,270383
31179,,,259894
31180,,,18016
31181,,,159763
31182,,,103635
31183,,,288668
31184,,,69393
31185,,,157655
31186,,,38330
31187,,,346570
31188,,,242466
31189,,,239513
31190,,,224251
31191,,,264560
31192,,,70104
31193,,,60664
31194,,,143966
31195,,,116609
31196,,,157075
31197,,,122982
31198,,,17241
31199,,,118406
31200,,,75471
31201,,,42554
31202,,,140934
31203,,,110204
31204,,,78403
31205,,,81470
31206,,,38364
31207,,,108391
31208,,,64572
31209,,,128979
31210,,,23692
31211,,,65367
31212,,,114162
31213,,,9949
31214,,,130267
31215,,,58075
31216,,,42966
31217,,,41993
31218,,,123938
31219,,,42140
31220,,,21181
31221,,,104431
31222,,,43764
31223,,,273707
31224,,,89309
31225,,,72544
31226,,,268245
31227,,,257238
31228,,,279086
31229,,,46106
31230,,,74666
31231,,,73329
31232,,,250376
31233,,,143144
31234,,,37413
31235,,,43773
31236,,,36329
31237,,,117343
31238,,,43756
31239,,,243462
31240,,,212748
31241,,,46197
31242,,,192644
31243,,,8932
31244,,,86777
31245,,,74477
31246,,,173917
31247,,,71243
31248,,,144206
31249,,,152266
31250,,,301368
31251,,,171648
31252,,,75981
31253,,,202960
31254,,,263794
31255,,,30688
31256,,,161565
31257,,,317144
31258,,,73098
31259,,,174350
31260,,,189080
31261,,,234555
31262,,,209248
31263,,,44647
31264,,,213648
31265,,,240154
31266,,,285024
31267,,,284729
31268,,,29109
31269,,,193652
31270,,,49190
31271,,,24686
31272,,,277237
31273,,,146371
31274,,,41945
31275,,,179641
31276,,,270173
31277,,,331781
31278,,,37613
31279,,,72183
31280,,,253622
31281,,,25764
31282,,,46783
31283,,,272892
31284,,,140489
31285,,,29562
31286,,,277702
31287,,,195912
31288,,,57327
31289,,,63319
31290,,,41869
31291,,,343977
31292,,,72972
31293,,,14787
31294,,,42246
31295,,,43956
31296,,,199753
31297,,,139374
31298,,,39408
31299,,,251671
31300,,,102016
31301,,,45302
31302,,,86326
31303,,,124042
31304,,,202722
31305,,,58487
31306,,,159389
31307,,,125911
31308,,,19598
31309,,,100061
31310,,,121604
31311,,,55012
31312,,,56766
31313,,,110122
31314,,,115290
31315,,,96995
31316,,,82626
31317,,,174341
31318,,,108322
31319,,,6962
31320,,,16355
31321,,,54099
31322,,,49701
31323,,,45948
31324,,,143344
31325,,,49711
31326,,,43027
31327,,,45997
31328,,,46769
31329,,,60087
31330,,,29420
31331,,,29419
31332,,,81937
31333,,,3125
31334,,,42477
31335,,,82667
31336,,,37042
31337,,,5742
31338,,,5747
31339,,,5744
31340,,,5648
31341,,,5748
31342,,,22373
31343,,,254472
31344,,,270771
31345,,,248934
31346,,,347157
31347,,,129552
31348,,,126692
31349,,,85110
31350,,,127148
31351,,,127320
31352,,,127323
31353,,,207454
31354,,,141603
31355,,,264999
31356,,,26599
31357,,,260840
31358,,,346490
31359,,,289891
31360,,,200511
31361,,,72808
31362,,,148757
31363,,,198466
31364,,,81787
31365,,,53914
31366,,,53648
31367,,,3935
31368,,,63176
31369,,,81775
31370,,,108179
31371,,,99095
31372,,,150605
31373,,,61823
31374,,,67378
31375,,,99883
31376,,,110924
31377,,,93907
31378,,,348090
31379,,,85956
31380,,,172824
31381,,,112963
31382,,,172548
31383,,,155724
31384,,,179603
31385,,,70046
31386,,,201350
31387,,,60662
31388,,,42916
31389,,,226188
31390,,,137310
31391,,,332354
31392,,,248426
31393,,,107262
31394,,,56608
31395,,,169594
31396,,,251544
31397,,,101176
31398,,,42971
31399,,,172729
31400,,,71884
31401,,,46227
31402,,,261041
31403,,,253263
31404,,,98349
31405,,,75329
31406,,,59147
31407,,,33429
31408,,,75657
31409,,,305969
31410,,,68050
31411,,,41771
31412,,,59171
31413,,,114221
31414,,,15638
31415,,,57709
31416,,,151923
31417,,,77625
31418,,,221161
31419,,,270221
31420,,,66590
31421,,,120457
31422,,,101956
31423,,,278927
31424,,,65973
31425,,,303857
31426,,,113525
31427,,,82191
31428,,,169962
31429,,,344560
31430,,,131830
31431,,,37501
31432,,,156140
31433,,,87194
31434,,,316002
31435,,,206514
31436,,,27379
31437,,,41419
31438,,,32158
31439,,,113958
31440,,,316654
31441,,,112672
31442,,,70669
31443,,,126306
31444,,,259075
31445,,,294819
31446,,,105087
31447,,,27743
31448,,,293270
31449,,,124504
31450,,,53121
31451,,,114594
31452,,,172469
31453,,,197626
31454,,,126841
31455,,,297621
31456,,,45377
31457,,,167153
31458,,,23691
31459,,,80327
31460,,,204607
31461,,,143547
31462,,,61542
31463,,,137484
31464,,,39242
31465,,,34557
31466,,,78096
31467,,,102931
31468,,,188529
31469,,,285856
31470,,,73353
31471,,,20227
31472,,,17022
31473,,,101752
31474,,,319090
31475,,,129067
31476,,,41141
31477,,,203801
31478,,,320385
31479,,,293625
31480,,,172785
31481,,,38246
31482,,,44952
31483,,,63971
31484,,,240737
31485,,,74546
31486,,,112878
31487,,,137683
31488,,,134018
31489,,,163583
31490,,,82634
31491,,,323027
31492,,,83785
31493,,,133738
31494,,,41950
31495,,,297173
31496,,,212752
31497,,,77852
31498,,,12638
31499,,,62557
31500,,,219248
31501,,,14983
31502,,,169644
31503,,,87884
31504,,,128612
31505,,,83583
31506,,,199056
31507,,,41342
31508,,,331737
31509,,,286372
31510,,,337879
31511,,,338234
31512,,,215023
31513,,,188758
31514,,,255798
31515,,,287689
31516,,,333594
31517,,,285783
31518,,,300671
31519,,,324670
31520,,,273169
31521,,,74645
31522,,,134679
31523,,,319167
31524,,,154980
31525,,,277582
31526,,,156084
31527,,,343934
31528,,,66346
31529,,,127856
31530,,,48412
31531,,,29964
31532,,,104974
31533,,,159324
31534,,,88658
31535,,,308077
31536,,,348499
31537,,,348507
31538,,,348528
31539,,,62134
31540,,,57311
31541,,,54627
31542,,,77000
31543,,,85038
31544,,,61940
31545,,,24168
31546,,,58444
31547,,,42679
31548,,,56041
31549,,,139504
31550,,,63190
31551,,,147868
31552,,,63365
31553,,,133788
31554,,,108664
31555,,,23509
31556,,,73869
31557,,,46128
31558,,,57713
31559,,,77944
31560,,,58518
31561,,,22182
31562,,,56844
31563,,,56014
31564,,,59570
31565,,,58453
31566,,,60650
31567,,,145872
31568,,,56400
31569,,,58531
31570,,,72057
31571,,,123375
31572,,,160844
31573,,,49850
31574,,,169692
31575,,,137315
31576,,,219067
31577,,,166262
31578,,,141810
31579,,,162282
31580,,,58013
31581,,,146364
31582,,,238705
31583,,,195544
31584,,,171826
31585,,,175116
31586,,,156547
31587,,,158182
31588,,,184681
31589,,,270479
31590,,,178915
31591,,,186982
31592,,,182415
31593,,,169069
31594,,,201010
31595,,,58204
31596,,,250219
31597,,,249457
31598,,,191820
31599,,,153774
31600,,,262789
31601,,,24243
31602,,,247218
31603,,,231565
31604,,,197089
31605,,,215628
31606,,,226936
31607,,,234356
31608,,,56853
31609,,,228290
31610,,,235208
31611,,,287935
31612,,,301272
31613,,,262785
31614,,,348544
31615,,,38328
31616,,,57112
31617,,,42808
31618,,,58703
31619,,,57110
31620,,,58714
31621,,,62349
31622,,,84739
31623,,,42675
31624,,,56994
31625,,,51917
31626,,,56974
31627,,,23619
31628,,,58011
31629,,,58400
31630,,,15681
31631,,,53957
31632,,,56339
31633,,,35554
31634,,,58060
31635,,,78854
31636,,,62029
31637,,,105884
31638,,,165550
31639,,,85009
31640,,,18441
31641,,,292988
31642,,,273511
31643,,,80473
31644,,,257975
31645,,,301748
31646,,,82115
31647,,,89847
31648,,,273084
31649,,,128625
31650,,,191094
31651,,,38162
31652,,,290235
31653,,,129530
31654,,,28741
31655,,,219645
31656,,,124054
31657,,,348574
31658,,,336560
31659,,,292607
31660,,,45939
31661,,,299245
31662,,,78339
31663,,,51986
31664,,,239417
31665,,,280512
31666,,,295368
31667,,,64943
31668,,,266353
31669,,,240566
31670,,,53851
31671,,,17048
31672,,,224908
31673,,,63438
31674,,,295279
31675,,,277687
31676,,,110447
31677,,,326139
31678,,,19560
31679,,,117700
31680,,,89870
31681,,,40039
31682,,,43200
31683,,,22335
31684,,,228101
31685,,,23717
31686,,,58195
31687,,,70570
31688,,,18618
31689,,,54155
31690,,,284362
31691,,,293299
31692,,,44869
31693,,,39318
31694,,,102038
31695,,,338353
31696,,,29737
31697,,,176867
31698,,,77641
31699,,,293901
31700,,,115260
31701,,,58903
31702,,,286657
31703,,,127594
31704,,,28450
31705,,,166161
31706,,,211528
31707,,,40012
31708,,,82136
31709,,,238358
31710,,,226792
31711,,,41345
31712,,,172390
31713,,,335970
31714,,,26948
31715,,,320433
31716,,,283201
31717,,,54392
31718,,,279144
31719,,,85643
31720,,,119801
31721,,,49418
31722,,,28561
31723,,,290672
31724,,,250622
31725,,,2166
31726,,,198521
31727,,,107352
31728,,,197491
31729,,,133469
31730,,,114887
31731,,,20389
31732,,,86154
31733,,,29466
31734,,,14096
31735,,,41002
31736,,,39535
31737,,,13296
31738,,,95862
31739,,,181850
31740,,,73203
31741,,,34098
31742,,,29260
31743,,,35951
31744,,,47410
31745,,,43533
31746,,,79526
31747,,,231263
31748,,,120475
31749,,,87593
31750,,,132894
31751,,,95758
31752,,,347688
31753,,,120589
31754,,,323383
31755,,,207699
31756,,,47447
31757,,,46230
31758,,,60843
31759,,,53315
31760,,,60002
31761,,,71763
31762,,,45511
31763,,,31991
31764,,,316637
31765,,,21214
31766,,,70583
31767,,,83473
31768,,,20012
31769,,,31954
31770,,,132137
31771,,,51938
31772,,,70351
31773,,,131116
31774,,,79247
31775,,,65696
31776,,,226702
31777,,,38141
31778,,,116997
31779,,,34334
31780,,,262517
31781,,,315575
31782,,,12578
31783,,,204016
31784,,,182560
31785,,,48751
31786,,,3602
31787,,,78210
31788,,,61638
31789,,,77939
31790,,,55853
31791,,,44508
31792,,,103753
31793,,,214699
31794,,,142373
31795,,,142374
31796,,,65040
31797,,,77673
31798,,,259963
31799,,,54734
31800,,,54743
31801,,,54744
31802,,,54731
31803,,,54685
31804,,,54746
31805,,,54677
31806,,,54692
31807,,,54694
31808,,,142161
31809,,,149255
31810,,,188509
31811,,,233466
31812,,,232048
31813,,,251425
31814,,,259679
31815,,,163814
31816,,,336804
31817,,,163343
31818,,,337677
31819,,,101183
31820,,,77248
31821,,,62931
31822,,,16224
31823,,,189227
31824,,,66224
31825,,,69598
31826,,,191476
31827,,,307261
31828,,,112456
31829,,,348892
31830,,,76850
31831,,,342003
31832,,,267557
31833,,,329134
31834,,,55951
31835,,,62713
31836,,,42129
31837,,,143754
31838,,,90540
31839,,,69579
31840,,,161299
31841,,,326013
31842,,,260817
31843,,,262514
31844,,,292640
31845,,,336211
31846,,,31150
31847,,,104965
31848,,,246916
31849,,,295581
31850,,,142656
31851,,,17100
31852,,,93511
31853,,,5731
31854,,,287484
31855,,,114423
31856,,,117618
31857,,,66925
31858,,,131966
31859,,,36529
31860,,,146315
31861,,,332745
31862,,,118397
31863,,,44192
31864,,,40460
31865,,,119540
31866,,,180717
31867,,,233564
31868,,,273743
31869,,,128152
31870,,,144351
31871,,,199565
31872,,,29883
31873,,,298609
31874,,,123224
31875,,,263986
31876,,,333545
31877,,,322922
31878,,,321662
31879,,,252164
31880,,,313179
31881,,,328820
31882,,,308418
31883,,,276729
31884,,,203182
31885,,,348191
31886,,,312167
31887,,,45431
31888,,,260094
31889,,,275210
31890,,,22177
31891,,,273651
31892,,,71548
31893,,,58250
31894,,,312138
31895,,,88334
31896,,,42983
31897,,,340230
31898,,,281957
31899,,,40165
31900,,,230588
31901,,,108632
31902,,,12424
31903,,,57052
31904,,,55717
31905,,,44211
31906,,,24169
31907,,,59582
31908,,,29804
31909,,,282984
31910,,,314405
31911,,,347968
31912,,,349045
31913,,,336845
31914,,,29610
31915,,,136801
31916,,,68712
31917,,,86215
31918,,,71392
31919,,,19725
31920,,,142758
31921,,,25151
31922,,,123389
31923,,,239628
31924,,,41614
31925,,,238923
31926,,,38963
31927,,,40127
31928,,,325592
31929,,,342765
31930,,,137700
31931,,,40701
31932,,,4398
31933,,,72589
31934,,,21784
31935,,,4580
31936,,,71002
31937,,,14021
31938,,,55470
31939,,,9878
31940,,,302348
31941,,,317952
31942,,,27122
31943,,,85657
31944,,,228606
31945,,,154537
31946,,,241071
31947,,,136928
31948,,,19445
31949,,,61527
31950,,,86000
31951,,,49960
31952,,,69599
31953,,,294222
31954,,,98068
31955,,,98532
31956,,,288424
31957,,,256040
31958,,,189019
31959,,,16808
31960,,,97938
31961,,,26676
31962,,,258305
31963,,,324819
31964,,,292795
31965,,,266047
31966,,,278837
31967,,,44781
31968,,,258614
31969,,,284286
31970,,,199273
31971,,,69550
31972,,,107426
31973,,,30299
31974,,,138550
31975,,,81549
31976,,,69326
31977,,,197297
31978,,,257249
31979,,,342052
31980,,,108497
31981,,,244776
31982,,,339065
31983,,,289510
31984,,,256511
31985,,,326215
31986,,,307081
31987,,,273481
31988,,,212996
31989,,,218688
31990,,,350931
31991,,,122320
31992,,,284303
31993,,,36165
31994,,,171688
31995,,,318868
31996,,,75547
31997,,,243279
31998,,,117168
31999,,,280459
32000,,,57479
32001,,,76477
32002,,,52044
32003,,,115451
32004,,,326262
32005,,,336118
32006,,,95892
32007,,,342878
32008,,,348811
32009,,,346592
32010,,,260677
32011,,,278236
32012,,,300467
32013,,,128960
32014,,,229138
32015,,,96750
32016,,,327685
32017,,,77292
32018,,,24676
32019,,,283350
32020,,,78441
32021,,,73128
32022,,,84734
32023,,,319067
32024,,,294562
32025,,,344147
32026,,,258521
32027,,,326241
32028,,,60898
32029,,,300686
32030,,,266619
32031,,,190148
32032,,,312131
32033,,,109695
32034,,,348857
32035,,,67362
32036,,,262987
32037,,,162954
32038,,,38812
32039,,,311615
32040,,,8460
32041,,,10594
32042,,,229582
32043,,,211076
32044,,,313788
32045,,,33558
32046,,,266425
32047,,,153021
32048,,,80015
32049,,,207649
32050,,,98125
32051,,,13336
32052,,,10270
32053,,,204709
32054,,,283317
32055,,,304613
32056,,,64348
32057,,,39998
32058,,,118379
32059,,,254502
32060,,,156896
32061,,,314220
32062,,,137002
32063,,,249934
32064,,,130973
32065,,,291270
32066,,,318781
32067,,,212168
32068,,,240341
32069,,,279254
32070,,,214348
32071,,,61765
32072,,,267091
32073,,,53800
32074,,,97403
32075,,,269999
32076,,,99022
32077,,,159039
32078,,,102812
32079,,,59444
32080,,,288788
32081,,,209049
32082,,,211711
32083,,,270842
32084,,,317720
32085,,,306758
32086,,,272875
32087,,,320132
32088,,,148652
32089,,,29342
32090,,,86223
32091,,,171429
32092,,,298614
32093,,,253344
32094,,,197276
32095,,,42727
32096,,,236329
32097,,,325645
32098,,,49321
32099,,,246457
32100,,,42395
32101,,,120922
32102,,,43592
32103,,,41669
32104,,,41668
32105,,,64822
32106,,,41665
32107,,,37770
32108,,,52106
32109,,,41664
32110,,,38315
32111,,,82080
32112,,,38313
32113,,,30459
32114,,,38310
32115,,,26285
32116,,,106256
32117,,,41610
32118,,,342896
32119,,,231616
32120,,,329289
32121,,,24161
32122,,,58070
32123,,,63274
32124,,,37765
32125,,,11441
32126,,,38271
32127,,,68275
32128,,,128657
32129,,,35634
32130,,,59507
32131,,,4255
32132,,,220436
32133,,,157544
32134,,,28417
32135,,,61312
32136,,,42031
32137,,,178917
32138,,,37961
32139,,,106417
32140,,,114189
32141,,,59241
32142,,,285858
32143,,,283701
32144,,,288778
32145,,,352539
32146,,,324230
32147,,,253944
32148,,,315846
32149,,,283127
32150,,,257211
32151,,,17401
32152,,,342917
32153,,,142402
32154,,,169364
32155,,,145874
32156,,,50339
32157,,,338676
32158,,,27412
32159,,,209413
32160,,,104242
32161,,,140208
32162,,,210923
32163,,,165108
32164,,,273599
32165,,,102292
32166,,,297098
32167,,,318033
32168,,,224100
32169,,,289933
32170,,,248379
32171,,,277217
32172,,,292431
32173,,,311600
32174,,,147050
32175,,,192023
32176,,,61719
32177,,,264644
32178,,,204771
32179,,,135697
32180,,,79456
32181,,,295723
32182,,,133603
32183,,,250374
32184,,,145312
32185,,,49672
32186,,,192911
32187,,,102831
32188,,,238925
32189,,,226458
32190,,,230095
32191,,,5871
32192,,,267804
32193,,,15657
32194,,,46665
32195,,,261047
32196,,,130374
32197,,,170455
32198,,,210274
32199,,,47292
32200,,,284258
32201,,,86332
32202,,,277546
32203,,,104524
32204,,,74495
32205,,,52589
32206,,,331251
32207,,,328425
32208,,,18380
32209,,,171873
32210,,,137853
32211,,,80648
32212,,,277847
32213,,,245963
32214,,,25161
32215,,,310131
32216,,,80219
32217,,,250312
32218,,,79000
32219,,,15126
32220,,,52369
32221,,,122369
32222,,,296313
32223,,,300667
32224,,,39229
32225,,,39230
32226,,,214137
32227,,,318042
32228,,,351964
32229,,,121640
32230,,,353652
32231,,,353653
32232,,,324150
32233,,,302502
32234,,,291156
32235,,,337958
32236,,,64872
32237,,,25423
32238,,,348035
32239,,,217389
32240,,,190945
32241,,,77322
32242,,,239056
32243,,,30428
32244,,,63963
32245,,,129517
32246,,,277154
32247,,,286192
32248,,,66799
32249,,,42515
32250,,,65431
32251,,,27169
32252,,,67846
32253,,,25926
32254,,,238399
32255,,,80609
32256,,,281979
32257,,,80801
32258,,,182217
32259,,,252520
32260,,,13415
32261,,,60551
32262,,,89738
32263,,,76790
32264,,,82767
32265,,,164652
32266,,,108227
32267,,,85411
32268,,,7092
32269,,,35178
32270,,,60071
